Date,Time,BhutanGold,BhutanDeluxe
11/12/2023,2:15 PM,68,92
11/12/2023,2:30 PM,40,65
11/12/2023,2:45 PM,53,61
11/12/2023,3:00 PM,55,10
11/12/2023,3:15 PM,15,1
11/12/2023,3:30 PM,86,93
11/12/2023,3:45 PM,1,25
11/12/2023,4:00 PM,90,51
11/12/2023,4:15 PM,22,64
11/12/2023,4:30 PM,92,10
11/12/2023,4:45 PM,44,76
11/12/2023,5:00 PM,11,70
11/12/2023,5:15 PM,59,20
11/12/2023,5:30 PM,20,6
11/12/2023,5:45 PM,46,43
11/12/2023,6:00 PM,17,88
11/12/2023,6:15 PM,31,49
11/12/2023,6:30 PM,82,56
11/12/2023,6:45 PM,51,61
11/12/2023,7:00 PM,26,37
11/12/2023,7:15 PM,99,45
11/12/2023,7:30 PM,36,31
11/12/2023,7:45 PM,66,41
11/12/2023,8:00 PM,34,25
11/12/2023,8:15 PM,70,95
11/12/2023,8:30 PM,42,43
11/12/2023,8:45 PM,62,76
11/12/2023,9:00 PM,56,72
12/12/2023,9:00 AM,38,56
12/12/2023,9:15 AM,22,70
12/12/2023,9:30 AM,84,59
12/12/2023,9:45 AM,33,27
12/12/2023,10:00 AM,8,34
12/12/2023,10:15 AM,73,48
12/12/2023,10:30 AM,29,81
12/12/2023,10:45 AM,94,38
12/12/2023,11:00 AM,14,56
12/12/2023,11:15 AM,45,64
12/12/2023,11:30 AM,41,7
12/12/2023,11:45 AM,13,11
12/12/2023,12:00 PM,59,50
12/12/2023,12:15 PM,45,50
12/12/2023,12:30 PM,23,57
12/12/2023,12:45 PM,29,41
12/12/2023,1:00 PM,41,7
12/12/2023,1:15 PM,77,91
12/12/2023,1:30 PM,9,98
12/12/2023,1:45 PM,9,21
12/12/2023,2:00 PM,7,35
12/12/2023,2:15 PM,38,93
12/12/2023,2:30 PM,7,17
12/12/2023,2:45 PM,77,86
12/12/2023,3:00 PM,1,37
12/12/2023,3:15 PM,4,1
12/12/2023,3:30 PM,82,51
12/12/2023,3:45 PM,68,3
12/12/2023,4:00 PM,32,95
12/12/2023,4:15 PM,54,51
12/12/2023,4:30 PM,84,49
12/12/2023,4:45 PM,30,65
12/12/2023,5:00 PM,37,5
12/12/2023,5:15 PM,31,83
12/12/2023,5:30 PM,24,90
12/12/2023,5:45 PM,38,81
12/12/2023,6:00 PM,77,44
12/12/2023,6:15 PM,28,88
12/12/2023,6:30 PM,7,12
12/12/2023,6:45 PM,35,16
12/12/2023,7:00 PM,19,61
12/12/2023,7:15 PM,88,71
12/12/2023,7:30 PM,58,98
12/12/2023,7:45 PM,96,83
12/12/2023,8:00 PM,83,70
12/12/2023,8:15 PM,33,47
12/12/2023,8:30 PM,68,98
12/12/2023,8:45 PM,65,55
12/12/2023,9:00 PM,35,81
13/12/2023,9:00 AM,50,47
13/12/2023,9:15 AM,4,52
13/12/2023,9:30 AM,77,57
13/12/2023,9:45 AM,94,36
13/12/2023,10:00 AM,81,49
13/12/2023,10:15 AM,17,46
13/12/2023,10:30 AM,9,15
13/12/2023,10:45 AM,71,21
13/12/2023,11:00 AM,88,77
13/12/2023,11:15 AM,90,29
13/12/2023,11:30 AM,55,21
13/12/2023,11:45 AM,17,3
13/12/2023,12:00 PM,36,6
13/12/2023,12:15 PM,10,75
13/12/2023,12:30 PM,54,25
13/12/2023,12:45 PM,31,89
13/12/2023,1:00 PM,39,98
13/12/2023,1:15 PM,32,77
13/12/2023,1:30 PM,30,1
13/12/2023,1:45 PM,77,49
13/12/2023,2:00 PM,40,21
13/12/2023,2:15 PM,79,7
13/12/2023,2:30 PM,54,31
13/12/2023,2:45 PM,87,21
13/12/2023,3:00 PM,2,96
13/12/2023,3:15 PM,74,65
13/12/2023,3:30 PM,1,57
13/12/2023,3:45 PM,64,70
13/12/2023,4:00 PM,95,20
13/12/2023,4:15 PM,68,54
13/12/2023,4:30 PM,22,34
13/12/2023,4:45 PM,96,80
13/12/2023,5:00 PM,52,98
13/12/2023,5:15 PM,56,11
13/12/2023,5:30 PM,21,89
13/12/2023,5:45 PM,22,19
13/12/2023,6:00 PM,34,7
13/12/2023,6:15 PM,27,13
13/12/2023,6:30 PM,34,95
13/12/2023,6:45 PM,73,59
13/12/2023,7:00 PM,40,47
13/12/2023,7:15 PM,40,95
13/12/2023,7:30 PM,6,8
13/12/2023,7:45 PM,80,53
13/12/2023,8:00 PM,55,21
13/12/2023,8:15 PM,17,44
13/12/2023,8:30 PM,8,46
13/12/2023,8:45 PM,88,28
13/12/2023,9:00 PM,85,90
14/12/2023,9:00 AM,46,40
14/12/2023,9:15 AM,32,29
14/12/2023,9:30 AM,39,42
14/12/2023,9:45 AM,67,86
14/12/2023,10:00 AM,12,4
14/12/2023,10:15 AM,49,36
14/12/2023,10:30 AM,71,25
14/12/2023,10:45 AM,17,50
14/12/2023,11:00 AM,3,2
14/12/2023,11:15 AM,76,8
14/12/2023,11:30 AM,56,49
14/12/2023,11:45 AM,83,84
14/12/2023,12:00 PM,45,3
14/12/2023,12:15 PM,1,31
14/12/2023,12:30 PM,49,92
14/12/2023,12:45 PM,49,48
14/12/2023,1:00 PM,41,57
14/12/2023,1:15 PM,5,54
14/12/2023,1:30 PM,83,27
14/12/2023,1:45 PM,70,87
14/12/2023,2:00 PM,34,80
14/12/2023,2:15 PM,49,45
14/12/2023,2:30 PM,26,77
14/12/2023,2:45 PM,8,95
14/12/2023,3:00 PM,3,52
14/12/2023,3:15 PM,95,85
14/12/2023,3:30 PM,89,36
14/12/2023,3:45 PM,2,98
14/12/2023,4:00 PM,65,84
14/12/2023,4:15 PM,35,57
14/12/2023,4:30 PM,10,74
14/12/2023,4:45 PM,2,77
14/12/2023,5:00 PM,95,13
14/12/2023,5:15 PM,90,30
14/12/2023,5:30 PM,81,2
14/12/2023,5:45 PM,22,48
14/12/2023,6:00 PM,50,67
14/12/2023,6:15 PM,51,75
14/12/2023,6:30 PM,24,47
14/12/2023,6:45 PM,44,29
14/12/2023,7:00 PM,65,14
14/12/2023,7:15 PM,13,7
14/12/2023,7:30 PM,38,95
14/12/2023,7:45 PM,10,59
14/12/2023,8:00 PM,78,50
14/12/2023,8:15 PM,1,14
14/12/2023,8:30 PM,98,27
14/12/2023,8:45 PM,42,38
14/12/2023,9:00 PM,59,79
15/12/2023,9:00 AM,38,3
15/12/2023,9:15 AM,77,36
15/12/2023,9:30 AM,92,5
15/12/2023,9:45 AM,70,32
15/12/2023,10:00 AM,75,41
15/12/2023,10:15 AM,66,18
15/12/2023,10:30 AM,75,64
15/12/2023,10:45 AM,7,76
15/12/2023,11:00 AM,82,47
15/12/2023,11:15 AM,43,27
15/12/2023,11:30 AM,31,71
15/12/2023,11:45 AM,63,59
15/12/2023,12:00 PM,47,2
15/12/2023,12:15 PM,63,33
15/12/2023,12:30 PM,7,29
15/12/2023,12:45 PM,74,47
15/12/2023,1:00 PM,84,58
15/12/2023,1:15 PM,98,74
15/12/2023,1:30 PM,18,7
15/12/2023,1:45 PM,91,78
15/12/2023,2:00 PM,6,95
15/12/2023,2:15 PM,99,29
15/12/2023,2:30 PM,88,46
15/12/2023,2:45 PM,71,89
15/12/2023,3:00 PM,91,88
15/12/2023,3:15 PM,44,76
15/12/2023,3:30 PM,69,39
15/12/2023,3:45 PM,4,10
15/12/2023,4:00 PM,20,97
15/12/2023,4:15 PM,90,99
15/12/2023,4:30 PM,64,13
15/12/2023,4:45 PM,98,11
15/12/2023,5:00 PM,12,53
15/12/2023,5:15 PM,29,11
15/12/2023,5:30 PM,61,41
15/12/2023,5:45 PM,84,60
15/12/2023,6:00 PM,69,26
15/12/2023,6:15 PM,48,12
15/12/2023,6:30 PM,75,50
15/12/2023,6:45 PM,92,71
15/12/2023,7:00 PM,65,31
15/12/2023,7:15 PM,61,66
15/12/2023,7:30 PM,40,13
15/12/2023,7:45 PM,44,86
15/12/2023,8:00 PM,47,90
15/12/2023,8:15 PM,72,92
15/12/2023,8:30 PM,94,29
15/12/2023,8:45 PM,12,66
15/12/2023,9:00 PM,24,64
16/12/2023,9:00 AM,31,77
16/12/2023,9:15 AM,64,37
16/12/2023,9:30 AM,20,56
16/12/2023,9:45 AM,55,65
16/12/2023,10:00 AM,59,17
16/12/2023,10:15 AM,91,79
16/12/2023,10:30 AM,29,53
16/12/2023,10:45 AM,30,88
16/12/2023,11:00 AM,54,60
16/12/2023,11:15 AM,67,13
16/12/2023,11:30 AM,22,48
16/12/2023,11:45 AM,87,62
16/12/2023,12:00 PM,84,86
16/12/2023,12:15 PM,5,35
16/12/2023,12:30 PM,3,85
16/12/2023,12:45 PM,95,26
16/12/2023,1:00 PM,83,66
16/12/2023,1:15 PM,17,47
16/12/2023,1:30 PM,73,32
16/12/2023,1:45 PM,25,33
16/12/2023,2:00 PM,96,36
16/12/2023,2:15 PM,81,13
16/12/2023,2:30 PM,80,22
16/12/2023,2:45 PM,65,55
16/12/2023,3:00 PM,61,87
16/12/2023,3:15 PM,48,39
16/12/2023,3:30 PM,33,12
16/12/2023,3:45 PM,8,89
16/12/2023,4:00 PM,8,32
16/12/2023,4:15 PM,87,44
16/12/2023,4:30 PM,82,0
16/12/2023,4:45 PM,62,17
16/12/2023,5:00 PM,26,17
16/12/2023,5:15 PM,76,58
16/12/2023,5:30 PM,66,23
16/12/2023,5:45 PM,46,6
16/12/2023,6:00 PM,5,41
16/12/2023,6:15 PM,54,7
16/12/2023,6:30 PM,80,51
16/12/2023,6:45 PM,25,75
16/12/2023,7:00 PM,2,47
16/12/2023,7:15 PM,26,33
16/12/2023,7:30 PM,35,94
16/12/2023,7:45 PM,47,26
16/12/2023,8:00 PM,82,62
16/12/2023,8:15 PM,57,95
16/12/2023,8:30 PM,23,31
16/12/2023,8:45 PM,82,69
16/12/2023,9:00 PM,98,8
17/12/2023,9:00 AM,91,75
17/12/2023,9:15 AM,93,7
17/12/2023,9:30 AM,29,92
17/12/2023,9:45 AM,50,68
17/12/2023,10:00 AM,40,27
17/12/2023,10:15 AM,44,30
17/12/2023,10:30 AM,72,52
17/12/2023,10:45 AM,47,81
17/12/2023,11:00 AM,80,38
17/12/2023,11:15 AM,86,5
17/12/2023,11:30 AM,8,16
17/12/2023,11:45 AM,44,59
17/12/2023,12:00 PM,81,79
17/12/2023,12:15 PM,74,43
17/12/2023,12:30 PM,20,74
17/12/2023,12:45 PM,27,96
17/12/2023,1:00 PM,13,75
17/12/2023,1:15 PM,12,15
17/12/2023,1:30 PM,40,68
17/12/2023,1:45 PM,23,45
17/12/2023,2:00 PM,35,88
17/12/2023,2:15 PM,29,92
17/12/2023,2:30 PM,81,25
17/12/2023,2:45 PM,56,88
17/12/2023,3:00 PM,4,86
17/12/2023,3:15 PM,0,53
17/12/2023,3:30 PM,88,52
17/12/2023,3:45 PM,55,37
17/12/2023,4:00 PM,82,44
17/12/2023,4:15 PM,38,64
17/12/2023,4:30 PM,31,70
17/12/2023,4:45 PM,41,22
17/12/2023,5:00 PM,82,76
17/12/2023,5:15 PM,45,33
17/12/2023,5:30 PM,31,26
17/12/2023,5:45 PM,53,9
17/12/2023,6:00 PM,97,38
17/12/2023,6:15 PM,75,35
17/12/2023,6:30 PM,5,83
17/12/2023,6:45 PM,74,67
17/12/2023,7:00 PM,46,5
17/12/2023,7:15 PM,33,96
17/12/2023,7:30 PM,38,26
17/12/2023,7:45 PM,64,14
17/12/2023,8:00 PM,26,82
17/12/2023,8:15 PM,8,52
17/12/2023,8:30 PM,59,74
17/12/2023,8:45 PM,93,54
17/12/2023,9:00 PM,80,62
18/12/2023,9:00 AM,83,97
18/12/2023,9:15 AM,38,94
18/12/2023,9:30 AM,51,49
18/12/2023,9:45 AM,36,27
18/12/2023,10:00 AM,38,26
18/12/2023,10:15 AM,43,88
18/12/2023,10:30 AM,10,62
18/12/2023,10:45 AM,87,10
18/12/2023,11:00 AM,73,77
18/12/2023,11:15 AM,35,52
18/12/2023,11:30 AM,72,63
18/12/2023,11:45 AM,70,16
18/12/2023,12:00 PM,87,51
18/12/2023,12:15 PM,46,60
18/12/2023,12:30 PM,60,90
18/12/2023,12:45 PM,59,32
18/12/2023,1:00 PM,47,72
18/12/2023,1:15 PM,41,70
18/12/2023,1:30 PM,45,56
18/12/2023,1:45 PM,2,85
18/12/2023,2:00 PM,47,26
18/12/2023,2:15 PM,63,17
18/12/2023,2:30 PM,6,75
18/12/2023,2:45 PM,91,85
18/12/2023,3:00 PM,82,32
18/12/2023,3:15 PM,50,49
18/12/2023,3:30 PM,49,58
18/12/2023,3:45 PM,68,71
18/12/2023,4:00 PM,39,98
18/12/2023,4:15 PM,48,3
18/12/2023,4:30 PM,95,2
18/12/2023,4:45 PM,14,74
18/12/2023,5:00 PM,31,81
18/12/2023,5:15 PM,61,66
18/12/2023,5:30 PM,18,37
18/12/2023,5:45 PM,87,46
18/12/2023,6:00 PM,83,10
18/12/2023,6:15 PM,81,12
18/12/2023,6:30 PM,53,55
18/12/2023,6:45 PM,99,98
18/12/2023,7:00 PM,78,89
18/12/2023,7:15 PM,51,66
18/12/2023,7:30 PM,66,12
18/12/2023,7:45 PM,38,28
18/12/2023,8:00 PM,25,53
18/12/2023,8:15 PM,97,82
18/12/2023,8:30 PM,91,83
18/12/2023,8:45 PM,67,3
18/12/2023,9:00 PM,22,52
19/12/2023,9:00 AM,73,86
19/12/2023,9:15 AM,93,4
19/12/2023,9:30 AM,38,76
19/12/2023,9:45 AM,26,90
19/12/2023,10:00 AM,4,20
19/12/2023,10:15 AM,46,77
19/12/2023,10:30 AM,5,97
19/12/2023,10:45 AM,96,78
19/12/2023,11:00 AM,62,29
19/12/2023,11:15 AM,5,77
19/12/2023,11:30 AM,75,90
19/12/2023,11:45 AM,98,10
19/12/2023,12:00 PM,60,78
19/12/2023,12:15 PM,41,71
19/12/2023,12:30 PM,49,71
19/12/2023,12:45 PM,61,58
19/12/2023,1:00 PM,23,80
19/12/2023,1:15 PM,23,78
19/12/2023,1:30 PM,53,81
19/12/2023,1:45 PM,13,99
19/12/2023,2:00 PM,97,65
19/12/2023,2:15 PM,21,13
19/12/2023,2:30 PM,71,72
19/12/2023,2:45 PM,86,7
19/12/2023,3:00 PM,4,18
19/12/2023,3:15 PM,98,79
19/12/2023,3:30 PM,23,41
19/12/2023,3:45 PM,18,15
19/12/2023,4:00 PM,3,95
19/12/2023,4:15 PM,85,61
19/12/2023,4:30 PM,22,36
19/12/2023,4:45 PM,54,78
19/12/2023,5:00 PM,70,87
19/12/2023,5:15 PM,47,99
19/12/2023,5:30 PM,66,89
19/12/2023,5:45 PM,88,98
19/12/2023,6:00 PM,40,12
19/12/2023,6:15 PM,76,19
19/12/2023,6:30 PM,51,18
19/12/2023,6:45 PM,27,31
19/12/2023,7:00 PM,68,81
19/12/2023,7:15 PM,2,98
19/12/2023,7:30 PM,28,63
19/12/2023,7:45 PM,35,55
19/12/2023,8:00 PM,37,86
19/12/2023,8:15 PM,1,54
19/12/2023,8:30 PM,97,76
19/12/2023,8:45 PM,91,0
19/12/2023,9:00 PM,88,84
20/12/2023,9:00 AM,40,43
20/12/2023,9:15 AM,0,62
20/12/2023,9:30 AM,22,39
20/12/2023,9:45 AM,57,31
20/12/2023,10:00 AM,60,26
20/12/2023,10:15 AM,79,54
20/12/2023,10:30 AM,87,55
20/12/2023,10:45 AM,76,29
20/12/2023,11:00 AM,83,82
20/12/2023,11:15 AM,35,27
20/12/2023,11:30 AM,54,40
20/12/2023,11:45 AM,4,70
20/12/2023,12:00 PM,89,54
20/12/2023,12:15 PM,41,86
20/12/2023,12:30 PM,3,92
20/12/2023,12:45 PM,12,4
20/12/2023,1:00 PM,34,41
20/12/2023,1:15 PM,26,35
20/12/2023,1:30 PM,1,97
20/12/2023,1:45 PM,16,51
20/12/2023,2:00 PM,79,71
20/12/2023,2:15 PM,74,5
20/12/2023,2:30 PM,56,2
20/12/2023,2:45 PM,59,50
20/12/2023,3:00 PM,95,84
20/12/2023,3:15 PM,11,97
20/12/2023,3:30 PM,92,67
20/12/2023,3:45 PM,70,28
20/12/2023,4:00 PM,78,76
20/12/2023,4:15 PM,81,13
20/12/2023,4:30 PM,10,68
20/12/2023,4:45 PM,47,36
20/12/2023,5:00 PM,27,21
20/12/2023,5:15 PM,63,77
20/12/2023,5:30 PM,50,43
20/12/2023,5:45 PM,54,45
20/12/2023,6:00 PM,34,22
20/12/2023,6:15 PM,41,6
20/12/2023,6:30 PM,85,10
20/12/2023,6:45 PM,57,31
20/12/2023,7:00 PM,21,69
20/12/2023,7:15 PM,25,98
20/12/2023,7:30 PM,40,47
20/12/2023,7:45 PM,6,68
20/12/2023,8:00 PM,76,4
20/12/2023,8:15 PM,76,54
20/12/2023,8:30 PM,40,55
20/12/2023,8:45 PM,77,49
20/12/2023,9:00 PM,4,86
21/12/2023,9:00 AM,35,84
21/12/2023,9:15 AM,84,77
21/12/2023,9:30 AM,4,77
21/12/2023,9:45 AM,19,59
21/12/2023,10:00 AM,91,14
21/12/2023,10:15 AM,35,61
21/12/2023,10:30 AM,66,75
21/12/2023,10:45 AM,17,51
21/12/2023,11:00 AM,4,83
21/12/2023,11:15 AM,9,44
21/12/2023,11:30 AM,9,7
21/12/2023,11:45 AM,57,32
21/12/2023,12:00 PM,60,26
21/12/2023,12:15 PM,87,31
21/12/2023,12:30 PM,20,19
21/12/2023,12:45 PM,68,15
21/12/2023,1:00 PM,11,3
21/12/2023,1:15 PM,45,0
21/12/2023,1:30 PM,24,90
21/12/2023,1:45 PM,0,44
21/12/2023,2:00 PM,63,22
21/12/2023,2:15 PM,5,96
21/12/2023,2:30 PM,88,36
21/12/2023,2:45 PM,21,93
21/12/2023,3:00 PM,51,58
21/12/2023,3:15 PM,9,43
21/12/2023,3:30 PM,60,31
21/12/2023,3:45 PM,56,36
21/12/2023,4:00 PM,18,19
21/12/2023,4:15 PM,46,36
21/12/2023,4:30 PM,31,73
21/12/2023,4:45 PM,71,77
21/12/2023,5:00 PM,90,36
21/12/2023,5:15 PM,24,45
21/12/2023,5:30 PM,27,55
21/12/2023,5:45 PM,69,14
21/12/2023,6:00 PM,98,67
21/12/2023,6:15 PM,15,88
21/12/2023,6:30 PM,88,51
21/12/2023,6:45 PM,45,30
21/12/2023,7:00 PM,29,2
21/12/2023,7:15 PM,65,99
21/12/2023,7:30 PM,44,97
21/12/2023,7:45 PM,0,39
21/12/2023,8:00 PM,50,46
21/12/2023,8:15 PM,89,82
21/12/2023,8:30 PM,4,6
21/12/2023,8:45 PM,8,23
21/12/2023,9:00 PM,56,11
22/12/2023,9:00 AM,27,13
22/12/2023,9:15 AM,89,52
22/12/2023,9:30 AM,30,20
22/12/2023,9:45 AM,83,32
22/12/2023,10:00 AM,73,66
22/12/2023,10:15 AM,81,90
22/12/2023,10:30 AM,37,44
22/12/2023,10:45 AM,8,27
22/12/2023,11:00 AM,23,45
22/12/2023,11:15 AM,73,6
22/12/2023,11:30 AM,25,37
22/12/2023,11:45 AM,21,46
22/12/2023,12:00 PM,8,54
22/12/2023,12:15 PM,86,56
22/12/2023,12:30 PM,91,76
22/12/2023,12:45 PM,51,65
22/12/2023,1:00 PM,98,82
22/12/2023,1:15 PM,64,25
22/12/2023,1:30 PM,86,42
22/12/2023,1:45 PM,88,0
22/12/2023,2:00 PM,21,41
22/12/2023,2:15 PM,98,14
22/12/2023,2:30 PM,22,34
22/12/2023,2:45 PM,64,73
22/12/2023,3:00 PM,15,86
22/12/2023,3:15 PM,74,69
22/12/2023,3:30 PM,78,38
22/12/2023,3:45 PM,14,18
22/12/2023,4:00 PM,4,51
22/12/2023,4:15 PM,65,42
22/12/2023,4:30 PM,78,84
22/12/2023,4:45 PM,84,69
22/12/2023,5:00 PM,64,21
22/12/2023,5:15 PM,31,16
22/12/2023,5:30 PM,26,48
22/12/2023,5:45 PM,59,38
22/12/2023,6:00 PM,81,69
22/12/2023,6:15 PM,99,18
22/12/2023,6:30 PM,35,12
22/12/2023,6:45 PM,24,50
22/12/2023,7:00 PM,66,35
22/12/2023,7:15 PM,26,36
22/12/2023,7:30 PM,54,89
22/12/2023,7:45 PM,97,55
22/12/2023,8:00 PM,78,27
22/12/2023,8:15 PM,52,3
22/12/2023,8:30 PM,23,14
22/12/2023,8:45 PM,51,26
22/12/2023,9:00 PM,9,57
23/12/2023,9:00 AM,5,61
23/12/2023,9:15 AM,26,91
23/12/2023,9:30 AM,81,98
23/12/2023,9:45 AM,11,57
23/12/2023,10:00 AM,31,17
23/12/2023,10:15 AM,22,75
23/12/2023,10:30 AM,54,83
23/12/2023,10:45 AM,19,11
23/12/2023,11:00 AM,80,4
23/12/2023,11:15 AM,58,35
23/12/2023,11:30 AM,30,5
23/12/2023,11:45 AM,52,63
23/12/2023,12:00 PM,13,89
23/12/2023,12:15 PM,10,21
23/12/2023,12:30 PM,47,48
23/12/2023,12:45 PM,47,41
23/12/2023,1:00 PM,75,53
23/12/2023,1:15 PM,11,41
23/12/2023,1:30 PM,13,42
23/12/2023,1:45 PM,51,94
23/12/2023,2:00 PM,47,98
23/12/2023,2:15 PM,85,58
23/12/2023,2:30 PM,50,47
23/12/2023,2:45 PM,96,90
23/12/2023,3:00 PM,57,90
23/12/2023,3:15 PM,96,90
23/12/2023,3:30 PM,85,67
23/12/2023,3:45 PM,18,60
23/12/2023,4:00 PM,33,4
23/12/2023,4:15 PM,20,55
23/12/2023,4:30 PM,25,96
23/12/2023,4:45 PM,77,59
23/12/2023,5:00 PM,50,45
23/12/2023,5:15 PM,24,70
23/12/2023,5:30 PM,79,72
23/12/2023,5:45 PM,55,17
23/12/2023,6:00 PM,46,24
23/12/2023,6:15 PM,64,45
23/12/2023,6:30 PM,21,36
23/12/2023,6:45 PM,47,58
23/12/2023,7:00 PM,8,12
23/12/2023,7:15 PM,56,94
23/12/2023,7:30 PM,46,44
23/12/2023,7:45 PM,52,12
23/12/2023,8:00 PM,45,84
23/12/2023,8:15 PM,21,53
23/12/2023,8:30 PM,72,8
23/12/2023,8:45 PM,92,73
23/12/2023,9:00 PM,45,15
24/12/2023,9:00 AM,21,72
24/12/2023,9:15 AM,9,3
24/12/2023,9:30 AM,43,28
24/12/2023,9:45 AM,96,30
24/12/2023,10:00 AM,12,78
24/12/2023,10:15 AM,53,1
24/12/2023,10:30 AM,64,71
24/12/2023,10:45 AM,8,17
24/12/2023,11:00 AM,93,3
24/12/2023,11:15 AM,20,66
24/12/2023,11:30 AM,72,2
24/12/2023,11:45 AM,76,45
24/12/2023,12:00 PM,36,98
24/12/2023,12:15 PM,66,50
24/12/2023,12:30 PM,59,23
24/12/2023,12:45 PM,74,64
24/12/2023,1:00 PM,48,77
24/12/2023,1:15 PM,1,8
24/12/2023,1:30 PM,98,97
24/12/2023,1:45 PM,54,82
24/12/2023,2:00 PM,72,77
24/12/2023,2:15 PM,68,69
24/12/2023,2:30 PM,30,82
24/12/2023,2:45 PM,1,61
24/12/2023,3:00 PM,95,21
24/12/2023,3:15 PM,24,36
24/12/2023,3:30 PM,28,75
24/12/2023,3:45 PM,66,28
24/12/2023,4:00 PM,65,15
24/12/2023,4:15 PM,86,41
24/12/2023,4:30 PM,43,19
24/12/2023,4:45 PM,83,30
24/12/2023,5:00 PM,36,84
24/12/2023,5:15 PM,70,99
24/12/2023,5:30 PM,2,0
24/12/2023,5:45 PM,11,80
24/12/2023,6:00 PM,61,19
24/12/2023,6:15 PM,26,67
24/12/2023,6:30 PM,49,43
24/12/2023,6:45 PM,55,92
24/12/2023,7:00 PM,1,76
24/12/2023,7:15 PM,87,19
24/12/2023,7:30 PM,47,59
24/12/2023,7:45 PM,64,63
24/12/2023,8:00 PM,22,92
24/12/2023,8:15 PM,23,44
24/12/2023,8:30 PM,34,48
24/12/2023,8:45 PM,70,92
24/12/2023,9:00 PM,97,66
25/12/2023,9:00 AM,8,82
25/12/2023,9:15 AM,2,23
25/12/2023,9:30 AM,6,82
25/12/2023,9:45 AM,65,10
25/12/2023,10:00 AM,79,77
25/12/2023,10:15 AM,91,21
25/12/2023,10:30 AM,81,27
25/12/2023,10:45 AM,34,63
25/12/2023,11:00 AM,51,71
25/12/2023,11:15 AM,56,60
25/12/2023,11:30 AM,9,85
25/12/2023,11:45 AM,26,22
25/12/2023,12:00 PM,9,64
25/12/2023,12:15 PM,65,15
25/12/2023,12:30 PM,41,86
25/12/2023,12:45 PM,13,28
25/12/2023,1:00 PM,34,16
25/12/2023,1:15 PM,19,87
25/12/2023,1:30 PM,73,81
25/12/2023,1:45 PM,85,30
25/12/2023,2:00 PM,83,6
25/12/2023,2:15 PM,57,22
25/12/2023,2:30 PM,94,51
25/12/2023,2:45 PM,78,12
25/12/2023,3:00 PM,70,74
25/12/2023,3:15 PM,0,11
25/12/2023,3:30 PM,80,37
25/12/2023,3:45 PM,20,33
25/12/2023,4:00 PM,80,57
25/12/2023,4:15 PM,49,68
25/12/2023,4:30 PM,5,58
25/12/2023,4:45 PM,91,63
25/12/2023,5:00 PM,57,10
25/12/2023,5:15 PM,22,2
25/12/2023,5:30 PM,2,70
25/12/2023,5:45 PM,97,19
25/12/2023,6:00 PM,68,46
25/12/2023,6:15 PM,90,21
25/12/2023,6:30 PM,54,31
25/12/2023,6:45 PM,64,45
25/12/2023,7:00 PM,65,25
25/12/2023,7:15 PM,34,59
25/12/2023,7:30 PM,30,34
25/12/2023,7:45 PM,86,44
25/12/2023,8:00 PM,47,45
25/12/2023,8:15 PM,88,51
25/12/2023,8:30 PM,21,94
25/12/2023,8:45 PM,61,96
25/12/2023,9:00 PM,8,40
26/12/2023,9:00 AM,69,20
26/12/2023,9:15 AM,61,60
26/12/2023,9:30 AM,35,13
26/12/2023,9:45 AM,13,47
26/12/2023,10:00 AM,2,82
26/12/2023,10:15 AM,45,90
26/12/2023,10:30 AM,41,7
26/12/2023,10:45 AM,82,63
26/12/2023,11:00 AM,80,22
26/12/2023,11:15 AM,54,42
26/12/2023,11:30 AM,61,65
26/12/2023,11:45 AM,51,53
26/12/2023,12:00 PM,74,71
26/12/2023,12:15 PM,47,78
26/12/2023,12:30 PM,22,2
26/12/2023,12:45 PM,0,51
26/12/2023,1:00 PM,83,42
26/12/2023,1:15 PM,80,83
26/12/2023,1:30 PM,4,5
26/12/2023,1:45 PM,37,76
26/12/2023,2:00 PM,89,82
26/12/2023,2:15 PM,28,18
26/12/2023,2:30 PM,52,82
26/12/2023,2:45 PM,32,38
26/12/2023,3:00 PM,2,67
26/12/2023,3:15 PM,25,12
26/12/2023,3:30 PM,6,14
26/12/2023,3:45 PM,83,70
26/12/2023,4:00 PM,88,67
26/12/2023,4:15 PM,5,78
26/12/2023,4:30 PM,90,65
26/12/2023,4:45 PM,25,19
26/12/2023,5:00 PM,11,77
26/12/2023,5:15 PM,89,38
26/12/2023,5:30 PM,92,70
26/12/2023,5:45 PM,14,24
26/12/2023,6:00 PM,39,11
26/12/2023,6:15 PM,60,7
26/12/2023,6:30 PM,79,46
26/12/2023,6:45 PM,12,53
26/12/2023,7:00 PM,86,66
26/12/2023,7:15 PM,57,74
26/12/2023,7:30 PM,75,65
26/12/2023,7:45 PM,24,30
26/12/2023,8:00 PM,85,15
26/12/2023,8:15 PM,10,57
26/12/2023,8:30 PM,81,91
26/12/2023,8:45 PM,2,97
26/12/2023,9:00 PM,54,77
27/12/2023,9:00 AM,32,28
27/12/2023,9:15 AM,71,40
27/12/2023,9:30 AM,16,10
27/12/2023,9:45 AM,77,23
27/12/2023,10:00 AM,52,11
27/12/2023,10:15 AM,5,94
27/12/2023,10:30 AM,63,33
27/12/2023,10:45 AM,87,27
27/12/2023,11:00 AM,99,66
27/12/2023,11:15 AM,98,54
27/12/2023,11:30 AM,86,28
27/12/2023,11:45 AM,44,96
27/12/2023,12:00 PM,94,64
